"brand_name","generic_name","year","total_dosage_units","total_beneficiaries"
"Omnipod 5 G6 Intro Kit (Gen 5)","Insulin Pump Cart,Auto,Bt/Cntr",2018,NA,NA
"Omnipod 5 G6 Intro Kit (Gen 5)","Insulin Pump Cart,Auto,Bt/Cntr",2019,NA,NA
"Omnipod 5 G6 Intro Kit (Gen 5)","Insulin Pump Cart,Auto,Bt/Cntr",2020,NA,NA
"Omnipod 5 G6 Intro Kit (Gen 5)","Insulin Pump Cart,Auto,Bt/Cntr",2021,NA,NA
"Omnipod 5 G6 Intro Kit (Gen 5)","Insulin Pump Cart,Auto,Bt/Cntr",2022,13194,12754
"Omnipod 5 G6 Intro Kit (Gen 5)","Insulin Pump Cart,Auto,Bt/Cntr",2023,21058,19870
"Omnipod 5 G6 Pods (Gen 5)","Insulin Pump Cart,Automated,Bt",2018,NA,NA
"Omnipod 5 G6 Pods (Gen 5)","Insulin Pump Cart,Automated,Bt",2019,NA,NA
"Omnipod 5 G6 Pods (Gen 5)","Insulin Pump Cart,Automated,Bt",2020,NA,NA
"Omnipod 5 G6 Pods (Gen 5)","Insulin Pump Cart,Automated,Bt",2021,NA,NA
"Omnipod 5 G6 Pods (Gen 5)","Insulin Pump Cart,Automated,Bt",2022,502535,11217
"Omnipod 5 G6 Pods (Gen 5)","Insulin Pump Cart,Automated,Bt",2023,2686359.667,30338
"Omnipod Classic","Insulin Pump Cart,Cont Inf,Rf",2017,290,NA
"Omnipod Classic","Insulin Pump Cart,Cont Inf,Rf",2018,213630,3109
"Omnipod Classic","Insulin Pump Cart,Cont Inf,Rf",2019,537788,5062
"Omnipod Classic","Insulin Pump Cart,Cont Inf,Rf",2020,454194,4174
"Omnipod Classic","Insulin Pump Cart,Cont Inf,Rf",2021,378255,3673
"Omnipod Classic Pdm Kit(Gen 3)","Insulin Pump Controller, Rf",2018,1669,1639
"Omnipod Classic Pdm Kit(Gen 3)","Insulin Pump Controller, Rf",2019,1602,1545
"Omnipod Classic Pdm Kit(Gen 3)","Insulin Pump Controller, Rf",2020,184,166
"Omnipod Classic Pdm Kit(Gen 3)","Insulin Pump Controller, Rf",2021,177,171
"Omnipod Classic Pdm Kit(Gen 3)","Insulin Pump Controller, Rf",2022,124,109
"Omnipod Classic Pods (Gen 3)","Insulin Pump Cart,Cont Inf,Rf",2018,213630,3109
"Omnipod Classic Pods (Gen 3)","Insulin Pump Cart,Cont Inf,Rf",2019,537788,5062
"Omnipod Classic Pods (Gen 3)","Insulin Pump Cart,Cont Inf,Rf",2020,454194,4174
"Omnipod Classic Pods (Gen 3)","Insulin Pump Cart,Cont Inf,Rf",2021,378255,3673
"Omnipod Classic Pods (Gen 3)","Insulin Pump Cart,Cont Inf,Rf",2022,301944,3092
"Omnipod Classic Pods (Gen 3)","Insulin Pump Cart,Cont Inf,Rf",2023,133600,1746
"Omnipod Dash","Insulin Pump Cart,Cont Inf,Bt",2017,NA,NA
"Omnipod Dash","Insulin Pump Cart,Cont Inf,Bt",2018,NA,NA
"Omnipod Dash","Insulin Pump Cart,Cont Inf,Bt",2019,287165,4760
"Omnipod Dash","Insulin Pump Cart,Cont Inf,Bt",2020,1017418,11137
"Omnipod Dash","Insulin Pump Cart,Cont Inf,Bt",2021,1924442,19874
"Omnipod Dash 5 Pack Pod","Insulin Pump Cartridge",2015,NA,NA
"Omnipod Dash 5 Pack Pod","Insulin Pump Cartridge",2016,NA,NA
"Omnipod Dash 5 Pack Pod","Insulin Pump Cartridge",2017,NA,NA
"Omnipod Dash 5 Pack Pod","Insulin Pump Cartridge",2018,NA,NA
"Omnipod Dash 5 Pack Pod","Insulin Pump Cartridge",2019,287165,4760
"Omnipod Dash 5 Pack Pod","Insulin Pump Cartridge",2020,1017418,11137
"Omnipod Dash Intro Kit (Gen 4)","Insulin Pump Cart,Cont Bt/Cntr",2018,NA,NA
"Omnipod Dash Intro Kit (Gen 4)","Insulin Pump Cart,Cont Bt/Cntr",2019,NA,NA
"Omnipod Dash Intro Kit (Gen 4)","Insulin Pump Cart,Cont Bt/Cntr",2020,NA,NA
"Omnipod Dash Intro Kit (Gen 4)","Insulin Pump Cart,Cont Bt/Cntr",2021,NA,NA
"Omnipod Dash Intro Kit (Gen 4)","Insulin Pump Cart,Cont Bt/Cntr",2022,50,50
"Omnipod Dash Pdm Kit","Insulin Pump Controller",2015,NA,NA
"Omnipod Dash Pdm Kit","Insulin Pump Controller",2016,NA,NA
"Omnipod Dash Pdm Kit","Insulin Pump Controller",2017,NA,NA
"Omnipod Dash Pdm Kit","Insulin Pump Controller",2018,NA,NA
"Omnipod Dash Pdm Kit","Insulin Pump Controller",2019,17,17
"Omnipod Dash Pdm Kit","Insulin Pump Controller",2020,16,13
"Omnipod Dash Pdm Kit (Gen 4)","Insulin Pump Controller",2017,NA,NA
"Omnipod Dash Pdm Kit (Gen 4)","Insulin Pump Controller",2018,NA,NA
"Omnipod Dash Pdm Kit (Gen 4)","Insulin Pump Controller",2019,17,17
"Omnipod Dash Pdm Kit (Gen 4)","Insulin Pump Controller",2020,16,13
"Omnipod Dash Pdm Kit (Gen 4)","Insulin Pump Controller",2021,23,22
"Omnipod Dash Pdm Kit (Gen 4)","Insulin Pump Controller",2022,30,24
"Omnipod Dash Pods (Gen 4)","Insulin Pump Cart,Cont Inf,Bt",2018,NA,NA
"Omnipod Dash Pods (Gen 4)","Insulin Pump Cart,Cont Inf,Bt",2019,287165,4760
"Omnipod Dash Pods (Gen 4)","Insulin Pump Cart,Cont Inf,Bt",2020,1017418,11137
"Omnipod Dash Pods (Gen 4)","Insulin Pump Cart,Cont Inf,Bt",2021,1924442,19874
"Omnipod Dash Pods (Gen 4)","Insulin Pump Cart,Cont Inf,Bt",2022,2199820,21833
"Omnipod Dash Pods (Gen 4)","Insulin Pump Cart,Cont Inf,Bt",2023,1411076.889,15180
"Omnipred","Prednisolone Acetate",2012,5618,466
"Omnipred","Prednisolone Acetate",2013,4935,414
"Omnipred","Prednisolone Acetate",2014,3475,306
"Omnipred","Prednisolone Acetate",2015,2365,202
"Omnipred","Prednisolone Acetate",2016,1876,139
"Omnipred","Prednisolone Acetate",2017,1470,88
"Omnipred","Prednisolone Acetate",2018,1635,113
"Omnipred","Prednisolone Acetate",2019,10515,878
"Omnipred","Prednisolone Acetate",2020,142,11
"Omnitrope","Somatropin",2012,8893,312
"Omnitrope","Somatropin",2013,10977,391
"Omnitrope","Somatropin",2014,13851.5,518
"Omnitrope","Somatropin",2015,14739.5,536
"Omnitrope","Somatropin",2016,14755.5,518
"Omnitrope","Somatropin",2017,15101.5,511
"Omnitrope","Somatropin",2018,15283.5,523
"Omnitrope","Somatropin",2019,14734,545
"Omnitrope","Somatropin",2020,16037.5,555
"Omnitrope","Somatropin",2021,17850.72,606
"Omnitrope","Somatropin",2022,18597.74,631
"Omnitrope","Somatropin",2023,20273.5,702
"Ondansetron HCl","Ondansetron HCl",2012,30579772.766,496092
"Ondansetron HCl","Ondansetron HCl",2013,44151497.313,678485
"Ondansetron HCl","Ondansetron HCl",2014,62652526.1,942854
"Ondansetron HCl","Ondansetron HCl",2015,72904592.785,1066430
"Ondansetron HCl","Ondansetron HCl",2016,80406632.84,1175078
"Ondansetron HCl","Ondansetron HCl/PF",2012,188395.2,2972
"Ondansetron HCl","Ondansetron HCl/PF",2013,286438.16,6013
"Ondansetron HCl","Ondansetron HCl/PF",2014,363427,10692
"Ondansetron HCl","Ondansetron HCl/PF",2015,535587.4,11578
"Ondansetron HCl","Ondansetron HCl/PF",2016,525939.3,11447
"Ondansetron HCl","Ondansetron HCl/PF",2017,576859,11512
"Ondansetron HCl","Ondansetron HCl/PF",2018,540999.16,10303
"Ondansetron HCl","Ondansetron HCl/PF",2019,645432.75,10259
"Ondansetron HCl","Ondansetron HCl/PF",2020,742163.596,8725
"Ondansetron HCl","Ondansetron HCl/PF",2021,801466.5,7890
"Ondansetron HCl","Ondansetron HCl/PF",2022,870350.27,8093
"Ondansetron HCl","Ondansetron HCl/PF",2023,922462.32,9106
"Ondansetron HCl*","Ondansetron HCl",2014,62363835.1,993325
"Ondansetron HCl*","Ondansetron HCl",2015,72946030.785,1069758
"Ondansetron HCl*","Ondansetron HCl",2016,83244987.94,1220929
"Ondansetron HCl*","Ondansetron HCl",2017,93970069.69,1399328
"Ondansetron HCl*","Ondansetron HCl",2018,100877676.75,1503341
"Ondansetron HCl*","Ondansetron HCl",2019,112080749.56,1691301
"Ondansetron HCl*","Ondansetron HCl",2020,117430814.56,1684918
"Ondansetron HCl*","Ondansetron HCl",2021,123191516.36,1794653
"Ondansetron HCl*","Ondansetron HCl",2022,125885318.78,1880106
"Ondansetron HCl*","Ondansetron HCl",2023,134846372.18,2094495
"Ondansetron ODT","Ondansetron",2012,11507827.329,300608
"Ondansetron ODT","Ondansetron",2013,18854862.315,465869
"Ondansetron ODT","Ondansetron",2014,27036011.852,648560
"Ondansetron ODT","Ondansetron",2015,34039986.571,792704
"Ondansetron ODT","Ondansetron",2016,42642165.759,964110
"Ondansetron ODT","Ondansetron",2017,42925088.213,1196698
"Ondansetron ODT","Ondansetron",2018,54872375.428,1334758
"Ondansetron ODT","Ondansetron",2019,65876974.381,1450810
"Ondansetron ODT","Ondansetron",2020,72307245.734,1439482
"Ondansetron ODT","Ondansetron",2021,83764768.144,1669113
"Ondansetron ODT","Ondansetron",2022,101726560.85,2072108
"Ondansetron ODT","Ondansetron",2023,122468269.33,2510273
"Onexton","Clindamycin Phos/Benzoyl Perox",2012,NA,NA
"Onexton","Clindamycin Phos/Benzoyl Perox",2013,NA,NA
"Onexton","Clindamycin Phos/Benzoyl Perox",2014,NA,NA
"Onexton","Clindamycin Phos/Benzoyl Perox",2015,16804.5,219
"Onexton","Clindamycin Phos/Benzoyl Perox",2016,23153.5,266
"Onexton","Clindamycin Phos/Benzoyl Perox",2017,18395,247
"Onexton","Clindamycin Phos/Benzoyl Perox",2018,21200,256
"Onexton","Clindamycin Phos/Benzoyl Perox",2019,24700,279
"Onexton","Clindamycin Phos/Benzoyl Perox",2020,23150,244
"Onexton","Clindamycin Phos/Benzoyl Perox",2021,27298.5,303
"Onexton","Clindamycin Phos/Benzoyl Perox",2022,29550,301
"Onexton","Clindamycin Phos/Benzoyl Perox",2023,27820,260
"Onfi","Clobazam",2012,NA,NA
"Onfi","Clobazam",2013,37379,208
"Onfi","Clobazam",2014,3174673.5,6021
"Onfi","Clobazam",2015,4434548.5,7433
"Onfi","Clobazam",2016,5659436.886,8890
"Onfi","Clobazam",2017,6604934.6,10158
"Onfi","Clobazam",2018,7084325.484,11077
"Onfi","Clobazam",2019,2113401.75,4610
"Onfi","Clobazam",2020,1262684.5,1988
"Onfi","Clobazam",2021,1075168,1424
"Onfi","Clobazam",2022,979466.75,1258
"Onfi","Clobazam",2023,959250,1181
"Ongentys","Opicapone",2016,NA,NA
"Ongentys","Opicapone",2017,NA,NA
"Ongentys","Opicapone",2018,NA,NA
"Ongentys","Opicapone",2019,NA,NA
"Ongentys","Opicapone",2020,27597,464
"Ongentys","Opicapone",2021,331979,2256
"Ongentys","Opicapone",2022,548728,2987
"Ongentys","Opicapone",2023,686562,3270
"Onglyza","Saxagliptin HCl",2012,33179912.982,127045
"Onglyza","Saxagliptin HCl",2013,27904233.999,143101
"Onglyza","Saxagliptin HCl",2014,29370220,138219
"Onglyza","Saxagliptin HCl",2015,24611068,114451
"Onglyza","Saxagliptin HCl",2016,21502726.69,95792
"Onglyza","Saxagliptin HCl",2017,19413553.5,78954
"Onglyza","Saxagliptin HCl",2018,16241170,67306
"Onglyza","Saxagliptin HCl",2019,13814069,55440
"Onglyza","Saxagliptin HCl",2020,9436035.5,39194
"Onglyza","Saxagliptin HCl",2021,7781554,29362
"Onglyza","Saxagliptin HCl",2022,5686914,22319
"Onglyza","Saxagliptin HCl",2023,3507387.499,15683
"Onivyde","Irinotecan Liposomal",2014,NA,NA
"Onivyde","Irinotecan Liposomal",2015,NA,NA
"Onivyde","Irinotecan Liposomal",2016,NA,NA
"Onivyde","Irinotecan Liposomal",2017,NA,NA
"Onivyde","Irinotecan Liposomal",2018,2480,14
"Onivyde","Irinotecan Liposomal",2019,2730,14
"Onivyde","Irinotecan Liposomal",2020,1200,NA
"Onivyde","Irinotecan Liposomal",2021,1700,11
"Onivyde","Irinotecan Liposomal",2022,2780,19
"Onivyde","Irinotecan Liposomal",2023,4760,24
"Onmel","Itraconazole",2012,NA,NA
"Onmel","Itraconazole",2013,3877,67
"Onmel","Itraconazole",2014,8692,155
"Onmel","Itraconazole",2015,13013.6,201
"Onmel","Itraconazole",2016,15481.6,235
"Onmel","Itraconazole",2017,4351,86
"Onmel","Itraconazole",2018,227,11
"Onpattro","Patisiran Sodium,Lipid Complex",2015,NA,NA
"Onpattro","Patisiran Sodium,Lipid Complex",2016,NA,NA
"Onpattro","Patisiran Sodium,Lipid Complex",2017,NA,NA
"Onpattro","Patisiran Sodium,Lipid Complex",2018,NA,NA
"Onpattro","Patisiran Sodium,Lipid Complex",2019,1103,16
"Onpattro","Patisiran Sodium,Lipid Complex",2020,2890,28
"Onpattro","Patisiran Sodium,Lipid Complex",2021,5950,47
"Onpattro","Patisiran Sodium,Lipid Complex",2022,8290,56
"Onpattro","Patisiran Sodium,Lipid Complex",2023,4530,30
"Ontruzant","Trastuzumab-Dttb",2018,NA,NA
"Ontruzant","Trastuzumab-Dttb",2019,NA,NA
"Ontruzant","Trastuzumab-Dttb",2020,NA,NA
"Ontruzant","Trastuzumab-Dttb",2021,NA,NA
"Ontruzant","Trastuzumab-Dttb",2022,623,30
"Ontruzant","Trastuzumab-Dttb",2023,833,73
"Onureg","Azacitidine",2016,NA,NA
"Onureg","Azacitidine",2017,NA,NA
"Onureg","Azacitidine",2018,NA,NA
"Onureg","Azacitidine",2019,NA,NA
"Onureg","Azacitidine",2020,3024,122
"Onureg","Azacitidine",2021,26962,478
"Onureg","Azacitidine",2022,35760,561
"Onureg","Azacitidine",2023,37930,589
"Onzetra Xsail","Sumatriptan Succinate",2014,NA,NA
"Onzetra Xsail","Sumatriptan Succinate",2015,NA,NA
"Onzetra Xsail","Sumatriptan Succinate",2016,10539,315
"Onzetra Xsail","Sumatriptan Succinate",2017,32356,619
"Onzetra Xsail","Sumatriptan Succinate",2018,NA,559
"Onzetra Xsail","Sumatriptan Succinate",2019,NA,327
"Onzetra Xsail","Sumatriptan Succinate",2020,6722,203
"Onzetra Xsail","Sumatriptan Succinate",2021,10316,143
"Onzetra Xsail","Sumatriptan Succinate",2022,9392,113
"Onzetra Xsail","Sumatriptan Succinate",2023,8244,117
"Opana","Oxymorphone HCl",2012,370408,2174
"Opana","Oxymorphone HCl",2013,58975,310
"Opana","Oxymorphone HCl",2014,127955,416
"Opana","Oxymorphone HCl",2015,168526,463
"Opana","Oxymorphone HCl",2016,134132,317
"Opana ER","Oxymorphone HCl",2012,9748885,34198
"Opana ER","Oxymorphone HCl",2013,16971448,48523
"Opana ER","Oxymorphone HCl",2014,16195574,44734
"Opana ER","Oxymorphone HCl",2015,16001043,43078
"Opana ER","Oxymorphone HCl",2016,15450083,39840
"Opana ER","Oxymorphone HCl",2017,10052863,29037
"Opana ER","Oxymorphone HCl",2018,386448,2361
"Opana ER","Oxymorphone HCl",2019,12747,116
"Opana*","Oxymorphone HCl",2014,127955,416
"Opana*","Oxymorphone HCl",2015,168705,465
"Opana*","Oxymorphone HCl",2016,134132,317
"Opana*","Oxymorphone HCl",2017,114018,240
"Opana*","Oxymorphone HCl",2018,41957,63
"Opana*","Oxymorphone HCl",2019,19097,28
"Opdivo","Nivolumab",2012,NA,NA
"Opdivo","Nivolumab",2013,NA,NA
"Opdivo","Nivolumab",2014,NA,NA
"Opdivo","Nivolumab",2015,45300.2,315
"Opdivo","Nivolumab",2016,104564.7,544
"Opdivo","Nivolumab",2017,108578,567
"Opdivo","Nivolumab",2018,123676.8,576
"Opdivo","Nivolumab",2019,137386,570
"Opdivo","Nivolumab",2020,130306,516
"Opdivo","Nivolumab",2021,114652,495
"Opdivo","Nivolumab",2022,142542,616
"Opdivo","Nivolumab",2023,159208,695
"Opdualag","Nivolumab-Relatlimab-Rmbw",2018,NA,NA
"Opdualag","Nivolumab-Relatlimab-Rmbw",2019,NA,NA
"Opdualag","Nivolumab-Relatlimab-Rmbw",2020,NA,NA
"Opdualag","Nivolumab-Relatlimab-Rmbw",2021,NA,NA
"Opdualag","Nivolumab-Relatlimab-Rmbw",2022,2720,19
"Opdualag","Nivolumab-Relatlimab-Rmbw",2023,5720,31
"Opium Tincture","Opium Tincture",2012,985306.763,2473
"Opium Tincture","Opium Tincture",2013,1190648.379,2821
"Opium Tincture","Opium Tincture",2014,1101951.024,2779
"Opium Tincture","Opium Tincture",2015,1221685.007,2689
"Opium Tincture","Opium Tincture",2016,1429640.7,2919
"Opium Tincture","Opium Tincture",2017,1456928.2,3038
"Opium Tincture","Opium Tincture",2018,1412853.19,2938
"Opium Tincture","Opium Tincture",2019,1360700.9,2865
"Opium Tincture","Opium Tincture",2020,1377604.5,2926
"Opium Tincture","Opium Tincture",2021,1291926.02,2865
"Opium Tincture","Opium Tincture",2022,1253861.3,2677
"Opium Tincture","Opium Tincture",2023,1128165.92,2582
"Opsumit","Macitentan",2012,NA,NA
"Opsumit","Macitentan",2013,4800,159
"Opsumit","Macitentan",2014,393506.996,2347
"Opsumit","Macitentan",2015,923733.991,4208
"Opsumit","Macitentan",2016,1320903,5338
"Opsumit","Macitentan",2017,1388344,5511
"Opsumit","Macitentan",2018,1514373,6106
"Opsumit","Macitentan",2019,1627037,6794
"Opsumit","Macitentan",2020,2183090,8142
"Opsumit","Macitentan",2021,2324149,8815
"Opsumit","Macitentan",2022,2082618,8254
"Opsumit","Macitentan",2023,2399203,9031
"Opzelura","Ruxolitinib Phosphate",2017,NA,NA
"Opzelura","Ruxolitinib Phosphate",2018,NA,NA
"Opzelura","Ruxolitinib Phosphate",2019,NA,NA
"Opzelura","Ruxolitinib Phosphate",2020,NA,NA
"Opzelura","Ruxolitinib Phosphate",2021,28260,382
"Opzelura","Ruxolitinib Phosphate",2022,718136,6243
"Opzelura","Ruxolitinib Phosphate",2023,2156686,14085
"Oracea","Doxycycline Monohydrate",2012,717264,5918
"Oracea","Doxycycline Monohydrate",2013,948548,7141
"Oracea","Doxycycline Monohydrate",2014,1003090,7053
"Oracea","Doxycycline Monohydrate",2015,681875,4992
"Oracea","Doxycycline Monohydrate",2016,350024,2207
"Oracea","Doxycycline Monohydrate",2017,272222,1630
"Oracea","Doxycycline Monohydrate",2018,210214,1237
"Oracea","Doxycycline Monohydrate",2019,187957,1092
"Oracea","Doxycycline Monohydrate",2020,164260,878
"Oracea","Doxycycline Monohydrate",2021,139665,825
"Oracea","Doxycycline Monohydrate",2022,129124,755
"Oracea","Doxycycline Monohydrate",2023,138155,905
"Oracit","Citric Acid/Sodium Citrate",2012,127783,51
"Oracit","Citric Acid/Sodium Citrate",2013,207664,70
"Oracit","Citric Acid/Sodium Citrate",2014,161155,60
"Oracit","Citric Acid/Sodium Citrate",2015,227402,75
"Oracit","Citric Acid/Sodium Citrate",2016,219281,62
"Oracit","Citric Acid/Sodium Citrate",2017,209200,49
"Oracit","Citric Acid/Sodium Citrate",2018,201716,61
"Oracit","Citric Acid/Sodium Citrate",2019,193462,47
"Oracit","Citric Acid/Sodium Citrate",2020,208430,50
"Oracit","Citric Acid/Sodium Citrate",2021,223256,59
"Oracit","Citric Acid/Sodium Citrate",2022,205660,61
"Oracit","Citric Acid/Sodium Citrate",2023,282902,61
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2014,NA,NA
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2015,NA,NA
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2016,3690,29
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2017,6840,50
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2018,10890,56
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2019,9570,55
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2020,7050,35
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2021,7110,38
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2022,7380,34
"Oralair","Gr Pol-Orc/Sw Ver/Rye/Kent/Tim",2023,5760,26
"Oralone","Triamcinolone Acetonide",2019,NA,NA
"Oralone","Triamcinolone Acetonide",2020,NA,NA
"Oralone","Triamcinolone Acetonide",2021,NA,NA
"Oralone","Triamcinolone Acetonide",2022,NA,NA
"Oralone","Triamcinolone Acetonide",2023,220,17
"Orap","Pimozide",2012,840959.75,1955
"Orap","Pimozide",2013,897724,2127
"Orap","Pimozide",2014,930693.75,2176
"Orap","Pimozide",2015,858730,2040
"Orap","Pimozide",2016,259764,766
"Orap","Pimozide",2017,61501.5,204
"Orap","Pimozide",2018,31472,71
"Orap","Pimozide",2019,1498,19
"Orapred ODT","Prednisolone Sodium Phosphate",2014,2452,136
"Orapred ODT","Prednisolone Sodium Phosphate",2015,975,27
"Orapred ODT","Prednisolone Sodium Phosphate",2016,NA,NA
"Orapred ODT","Prednisolone Sodium Phosphate",2017,325,NA
"Orapred ODT","Prednisolone Sodium Phosphate",2018,503,12
"Oravig","Miconazole",2014,NA,120
"Oravig","Miconazole",2015,420,49
"Oravig","Miconazole",2016,2214,106
"Oravig","Miconazole",2017,2115,114
"Oravig","Miconazole",2018,2446,104
"Oravig","Miconazole",2019,2260,139
"Oravig","Miconazole",2020,1990,113
"Oravig","Miconazole",2021,241,16
"Orbactiv","Oritavancin Diphosphate",2014,NA,NA
"Orbactiv","Oritavancin Diphosphate",2015,NA,NA
"Orbactiv","Oritavancin Diphosphate",2016,NA,69
"Orbactiv","Oritavancin Diphosphate",2017,NA,127
"Orbactiv","Oritavancin Diphosphate",2018,1066,139
"Orbactiv","Oritavancin Diphosphate",2019,41741,110
"Orbactiv","Oritavancin Diphosphate",2020,694.5,151
"Orbactiv","Oritavancin Diphosphate",2021,4955,192
"Orbactiv","Oritavancin Diphosphate",2022,10228,109
"Orbactiv","Oritavancin Diphosphate",2023,10182,49
"Orencia","Abatacept",2012,NA,NA
"Orencia","Abatacept",2013,6942,1324
"Orencia","Abatacept",2014,169295,6061
"Orencia","Abatacept",2015,188732,6574
"Orencia","Abatacept",2016,206759,6915
"Orencia","Abatacept",2017,189160.44,6152
"Orencia","Abatacept",2018,168745.2,5524
"Orencia","Abatacept",2019,154156.6,4897
"Orencia","Abatacept",2020,146822.4,4438
"Orencia","Abatacept",2021,136018.6,4269
"Orencia","Abatacept",2022,131404.2,4109
"Orencia","Abatacept",2023,128746,4032
"Orencia","Abatacept/Maltose",2012,20655,935
"Orencia","Abatacept/Maltose",2013,23215,1091
"Orencia","Abatacept/Maltose",2014,26193,1237
"Orencia","Abatacept/Maltose",2015,25917,1307
"Orencia","Abatacept/Maltose",2016,26601,1160
"Orencia","Abatacept/Maltose",2017,27023,1199
"Orencia","Abatacept/Maltose",2018,24278,1171
"Orencia","Abatacept/Maltose",2019,24962,1113
"Orencia","Abatacept/Maltose",2020,25981,1108
"Orencia","Abatacept/Maltose",2021,28076,1224
"Orencia","Abatacept/Maltose",2022,34544,1544
"Orencia","Abatacept/Maltose",2023,37874,1749
"Orencia Clickject","Abatacept",2014,NA,NA
"Orencia Clickject","Abatacept",2015,NA,NA
"Orencia Clickject","Abatacept",2016,4952,469
"Orencia Clickject","Abatacept",2017,47476,2280
"Orencia Clickject","Abatacept",2018,95137,3940
"Orencia Clickject","Abatacept",2019,135620,5279
"Orencia Clickject","Abatacept",2020,177421,6293
"Orencia Clickject","Abatacept",2021,214194,7742
"Orencia Clickject","Abatacept",2022,271897.92,9440
"Orencia Clickject","Abatacept",2023,321866,10895
"Orenitram ER","Treprostinil Diolamine",2012,NA,NA
"Orenitram ER","Treprostinil Diolamine",2013,NA,NA
"Orenitram ER","Treprostinil Diolamine",2014,337381,328
"Orenitram ER","Treprostinil Diolamine",2015,1278226,827
"Orenitram ER","Treprostinil Diolamine",2016,1606157,929
"Orenitram ER","Treprostinil Diolamine",2017,1720391,932
"Orenitram ER","Treprostinil Diolamine",2018,1656706,972
"Orenitram ER","Treprostinil Diolamine",2019,1740252,1069
"Orenitram ER","Treprostinil Diolamine",2020,2024530,1084
"Orenitram ER","Treprostinil Diolamine",2021,2080702,1166
"Orenitram ER","Treprostinil Diolamine",2022,1974627,1104
"Orenitram ER","Treprostinil Diolamine",2023,1940539,1011
"Orenitram Month 1 Titration Kt","Treprostinil Diolamine",2019,NA,NA
"Orenitram Month 1 Titration Kt","Treprostinil Diolamine",2020,NA,NA
"Orenitram Month 1 Titration Kt","Treprostinil Diolamine",2021,NA,NA
"Orenitram Month 1 Titration Kt","Treprostinil Diolamine",2022,NA,NA
"Orenitram Month 1 Titration Kt","Treprostinil Diolamine",2023,10080,59
"Orenitram Month 2 Titration Kt","Treprostinil Diolamine",2019,NA,NA
"Orenitram Month 2 Titration Kt","Treprostinil Diolamine",2020,NA,NA
"Orenitram Month 2 Titration Kt","Treprostinil Diolamine",2021,NA,NA
"Orenitram Month 2 Titration Kt","Treprostinil Diolamine",2022,NA,NA
"Orenitram Month 2 Titration Kt","Treprostinil Diolamine",2023,12096,35
"Orenitram Month 3 Titration Kt","Treprostinil Diolamine",2019,NA,NA
"Orenitram Month 3 Titration Kt","Treprostinil Diolamine",2020,NA,NA
"Orenitram Month 3 Titration Kt","Treprostinil Diolamine",2021,NA,NA
"Orenitram Month 3 Titration Kt","Treprostinil Diolamine",2022,NA,NA
"Orenitram Month 3 Titration Kt","Treprostinil Diolamine",2023,6300,25
"Orfadin","Nitisinone",2014,NA,NA
"Orfadin","Nitisinone",2015,NA,NA
"Orfadin","Nitisinone",2016,360,NA
"Orfadin","Nitisinone",2017,360,NA
"Orfadin","Nitisinone",2018,840,NA
"Orfadin","Nitisinone",2019,1089,NA
"Orfadin","Nitisinone",2020,1125,NA
"Orfadin","Nitisinone",2021,2280,NA
"Orfadin","Nitisinone",2022,2862,NA
"Orfadin","Nitisinone",2023,2100,NA
"Orgovyx","Relugolix",2017,NA,NA
"Orgovyx","Relugolix",2018,NA,NA
"Orgovyx","Relugolix",2019,NA,NA
"Orgovyx","Relugolix",2020,NA,NA
